AGREEMENT_RK,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,OWN_AUTO,FL_PRESENCE_FL,FAMILY_INCOME,PERSONAL_INCOME,CREDIT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET
61877309,40,1,Среднее специальное,Вдовец/Вдова,2 и больше,0,1,0,0,1,от 5000 до 10000 руб.,6500,11308,1,0,0
63902810,39,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,8000,6980,1,0,0
74953464,54,1,Среднее,Вдовец/Вдова,0,0,1,0,0,0,от 20000 до 50000 руб.,13000,12542,2,1,0
66530646,38,1,Среднее,Состою в браке,1,1,1,0,0,1,от 10000 до 20000 руб.,10000,5955,3,3,0
63636315,23,0,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,40000,9390,2,2,1
67321447,37,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,8000,11202,1,0,1
64995360,38,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 20000 до 50000 руб.,25000,36730,1,1,0
62800936,46,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,16000,6835,1,0,0
74829259,36,0,Среднее специальное,Разведен(а),0,0,1,0,0,0,от 10000 до 20000 руб.,18000,16800,2,1,0
61838528,38,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 20000 до 50000 руб.,14000,7850,1,0,0
72285844,39,0,Среднее специальное,Состою в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,15000,9755,1,0,0
64892397,40,1,Высшее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,6500,4790,1,0,0
61082490,25,0,Среднее специальное,Состою в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,20000,22192,1,1,0
64335992,60,1,Неполное среднее,Разведен(а),2 и больше,0,1,1,0,0,от 20000 до 50000 руб.,24000,11212,1,1,0
67444422,25,0,Высшее,Состою в браке,0,1,1,0,0,0,от 20000 до 50000 руб.,17000,27890,1,0,0
67424269,35,1,Среднее,Не состоял в браке,1,1,1,0,0,1,от 5000 до 10000 руб.,8000,21480,2,1,0
61157186,24,1,Высшее,Не состоял в браке,0,0,1,0,0,0,от 5000 до 10000 руб.,6000,4117,1,0,0
61315703,34,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,1,от 20000 до 50000 руб.,20000,24881,1,1,0
67279005,53,0,Среднее специальное,Состою в браке,2 и больше,1,1,0,0,0,от 20000 до 50000 руб.,22000,29000,1,0,0
63635365,44,1,Среднее специальное,Гражданский брак,2 и больше,1,1,0,0,0,от 5000 до 10000 руб.,5000,2238,1,1,0
62505169,37,0,Среднее специальное,Состою в браке,1,2 и больше,1,0,0,1,от 20000 до 50000 руб.,40000,25137,1,1,0
74487055,34,1,Высшее,Не состоял в браке,1,0,1,0,0,1,от 20000 до 50000 руб.,24000,93890,1,0,0
74025823,53,1,Среднее,Состою в браке,2 и больше,1,0,1,0,0,от 20000 до 50000 руб.,4400,12290,1,0,0
75004003,49,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,5000,7090,3,3,0
66516294,41,1,Среднее,Вдовец/Вдова,1,1,1,0,1,0,от 5000 до 10000 руб.,6500,26022,2,2,0
64891739,57,1,Неполное среднее,Не состоял в браке,0,0,1,1,0,1,от 20000 до 50000 руб.,30000,74650,1,0,0
62135459,29,1,Высшее,Не состоял в браке,1,1,1,0,0,0,от 5000 до 10000 руб.,8000,5397,1,0,0
67021308,37,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,15000,25271,3,2,0
64824352,25,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,35000,10390,1,0,0
74994062,54,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,8000,3440,1,1,0
64459289,25,0,Высшее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,15000,14600,1,0,1
62497028,64,0,Среднее,Состою в браке,2 и больше,0,1,1,0,0,от 10000 до 20000 руб.,10000,3429,1,1,0
64842297,32,0,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,20000,21990,1,0,0
60451566,41,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 10000 до 20000 руб.,6500,8300,1,0,0
62257965,47,1,Среднее специальное,Разведен(а),1,0,1,0,0,1,от 5000 до 10000 руб.,7000,10860,2,0,0
62368580,34,1,Высшее,Не состоял в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,20000,62700,1,0,0
62809272,24,0,Высшее,Не состоял в браке,0,0,1,0,1,1,от 10000 до 20000 руб.,16000,9427,1,0,0
64469327,52,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,8000,9169,1,0,0
67218857,28,1,Среднее,Разведен(а),2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,8000,20000,4,3,0
74941637,34,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,15000,4400,3,3,0
66073714,24,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,8000,20252,1,1,0
67072530,35,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,1,1,от 20000 до 50000 руб.,30000,27850,2,2,0
74484684,52,1,Среднее,Разведен(а),0,0,1,0,0,1,от 10000 до 20000 руб.,10000,16081,2,1,0
62016940,58,1,Среднее специальное,Состою в браке,0,0,0,1,0,0,от 10000 до 20000 руб.,7000,13287,1,0,0
61146613,61,0,Среднее специальное,Состою в браке,0,0,0,1,0,0,от 5000 до 10000 руб.,4700,4990,1,0,0
61458065,50,1,Высшее,Состою в браке,2 и больше,1,1,0,0,1,от 20000 до 50000 руб.,16000,23103,2,1,0
63985464,61,1,Неполное среднее,Состою в браке,2 и больше,0,1,1,0,1,от 10000 до 20000 руб.,12000,21881,2,1,0
66411317,31,1,Среднее,Не состоял в браке,1,1,1,0,0,1,от 5000 до 10000 руб.,6000,5610,2,2,0
66745294,54,1,Среднее специальное,Состою в браке,2 и больше,0,1,1,0,1,от 20000 до 50000 руб.,16000,36267,2,2,0
75021172,25,0,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,13000,3816,2,1,0
59921422,28,1,Неполное среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,8000,3299,1,1,0
61457915,50,1,Среднее,Состою в браке,0,0,1,0,0,0,от 5000 до 10000 руб.,5000,3500,3,1,0
66918507,29,1,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 5000 до 10000 руб.,4500,5508,1,0,0
60114281,39,1,Среднее специальное,Вдовец/Вдова,1,1,1,0,0,1,от 10000 до 20000 руб.,18000,30300,1,0,1
66189520,23,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,8000,18630,1,0,0
60385539,31,1,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,4000,4962,1,0,0
62364332,35,0,Высшее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,11000,19290,1,0,1
65227505,48,1,Высшее,Не состоял в браке,2 и больше,1,1,0,0,0,свыше 50000 руб.,45000,12500,1,0,0
75031607,32,0,Среднее,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,18000,20699,2,2,0
63908380,30,0,Высшее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,15000,18190,1,0,0
60459225,30,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,13000,22800,1,0,1
67228359,43,0,Среднее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,18000,44415,3,2,0
59932520,42,0,Среднее специальное,Разведен(а),1,0,1,0,0,0,от 10000 до 20000 руб.,10000,11680,1,1,0
75283272,23,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,8000,10670,1,0,0
59918141,61,1,Среднее специальное,Состою в браке,2 и больше,0,0,1,0,0,от 10000 до 20000 руб.,5500,17990,1,1,0
62997633,52,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,0,1,от 20000 до 50000 руб.,18000,40313,1,0,1
66764217,34,1,Высшее,Не состоял в браке,1,1,1,0,0,1,от 5000 до 10000 руб.,7500,10374,3,3,1
66846712,28,1,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,15000,7890,1,1,1
61876859,37,1,Среднее,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,11000,15822,1,0,0
67233828,58,1,Неполное среднее,Не состоял в браке,1,0,1,1,0,1,от 10000 до 20000 руб.,13000,66578,2,2,0
60193880,51,1,Среднее специальное,Разведен(а),2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,25000,31990,1,0,0
67548336,54,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,15000,10791,1,0,1
62255144,26,1,Высшее,Разведен(а),1,1,1,0,0,1,от 10000 до 20000 руб.,12000,6750,1,0,1
64832967,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,от 10000 до 20000 руб.,16000,20600,1,0,1
59915484,31,0,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,20000,19240,1,1,0
64469957,22,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 10000 до 20000 руб.,8726,17400,1,0,0
66894965,27,1,Высшее,Состою в браке,1,1,1,0,0,1,от 10000 до 20000 руб.,10000,10990,1,0,0
60463703,50,1,Среднее специальное,Разведен(а),2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,9000,18350,1,0,0
61435437,29,1,Высшее,Разведен(а),1,1,1,0,0,0,от 10000 до 20000 руб.,13000,23990,1,0,0
61433822,38,1,Высшее,Разведен(а),1,1,1,0,0,1,от 20000 до 50000 руб.,17000,84800,1,0,1
61378892,56,0,Среднее,Не состоял в браке,2 и больше,0,0,1,0,0,от 5000 до 10000 руб.,7500,16092,1,0,0
64338880,61,1,Среднее,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,15000,15150,1,0,0
64283927,30,0,Высшее,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,15000,5531,1,1,0
65238266,45,1,Среднее,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,7500,4100,1,1,0
63624739,33,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,17000,4841,1,1,0
62022352,33,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,от 20000 до 50000 руб.,14000,27816,1,0,0
66196376,40,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,15000,10000,1,0,0
75291177,61,0,Среднее,Не состоял в браке,0,0,1,0,1,0,от 10000 до 20000 руб.,13000,17254,2,1,0
62028902,47,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,15000,11034,1,0,0
63635952,24,1,Среднее,Состою в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,12000,7187,2,1,1
66587484,52,0,Среднее,Состою в браке,2 и больше,0,1,0,0,1,от 10000 до 20000 руб.,13000,7430,4,4,0
61060050,54,1,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,15000,12884,1,1,0
61963256,50,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,от 5000 до 10000 руб.,6000,9390,1,1,0
73843428,42,1,Среднее специальное,Не состоял в браке,2 и больше,1,1,0,0,1,от 5000 до 10000 руб.,9000,14800,1,1,1
61064339,26,0,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 10000 до 20000 руб.,10000,9820,1,0,0
62129591,43,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,от 20000 до 50000 руб.,14000,20050,1,0,0
66313868,29,0,Среднее,Состою в браке,1,1,1,0,1,0,от 5000 до 10000 руб.,6000,15500,2,2,0
67204029,54,1,Среднее специальное,Состою в браке,2 и больше,0,1,0,0,0,от 20000 до 50000 руб.,30000,2000,1,1,0
66598974,44,0,Среднее,Разведен(а),1,1,1,0,0,0,от 10000 до 20000 руб.,10000,10170,2,2,0
62483207,58,1,Среднее,Состою в браке,2 и больше,1,0,1,0,0,от 10000 до 20000 руб.,6500,6749,1,1,0
61833964,37,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,от 20000 до 50000 руб.,8000,16990,1,0,0
74181665,26,1,Среднее,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,7000,24160,4,3,0
67091882,30,1,Высшее,Не состоял в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,15000,17949,2,2,0
66700317,37,1,Высшее,Состою в браке,2 и больше,2 и больше,1,0,1,0,от 20000 до 50000 руб.,19700,24990,2,2,0
61925439,59,1,Среднее специальное,Не состоял в браке,0,0,0,1,0,0,от 5000 до 10000 руб.,6500,5721,1,1,0
61528823,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,от 10000 до 20000 руб.,10000,4999,1,0,0
73834145,26,1,Высшее,Не состоял в браке,0,0,1,0,0,1,от 20000 до 50000 руб.,25000,17840,1,0,1
67315947,48,1,Высшее,Состою в браке,2 и больше,0,1,0,0,0,от 10000 до 20000 руб.,10000,14646,2,1,0
66426668,26,1,Среднее,Не состоял в браке,0,0,1,0,1,0,от 20000 до 50000 руб.,11000,10700,2,2,0
61312543,60,1,Среднее специальное,Состою в браке,0,0,0,1,0,0,от 10000 до 20000 руб.,7000,9300,1,0,0
61924670,51,1,Среднее специальное,Разведен(а),0,0,1,0,0,1,от 5000 до 10000 руб.,6000,3960,2,1,1
59931983,47,1,Среднее специальное,Не состоял в браке,1,0,1,0,0,1,от 20000 до 50000 руб.,25000,3196,1,1,1
74953773,22,1,Среднее,Не состоял в браке,0,0,1,0,0,1,от 10000 до 20000 руб.,12000,18171,2,1,0
64467520,36,1,Среднее специальное,Состою в браке,2 и больше,2 и больше,1,0,0,0,от 20000 до 50000 руб.,13000,5930,1,0,1
